1809799B;Benthet Cingkire
1809800B;Adoh Demenan
1809801B;Salah Tompo
1809802B;Susu
1809803B;Endang Susanti, Sulastri
1809804B;Cidro
1809805B;Ngobong Ati
1809806B;Pitutur Mulyo
1809807B;Sing Mergo
1809808B;Tego
1809809B;I  Love Banyuwangi & Mbangun Banyuwangi
1809810B;I  Love Banyuwangi
1809811B;Loro Ati
1809812B;Ngelali
1809813B;Kangen
1809814B;Sejatine Roso
1809815B;Gerigis
1809816B;Edan Turun
1809817B;Kapiloro
1809818B;Sampek Kapan
1809819A;Wujute Roso
1809820A;Nggantung Roso
1809822B;Ibarate
1809823A;Kanji
1809824A;Nggowo Roso
1809825A;Pati Geni
1809826A;Getun
1809827A;Perang Roso
1809828B;Oplosan
1809829B;Papaku Selingkuh Lagi
1809830B;Tutupe Wirang
1809831B;Sing Bisa Ngimbangi
1809832B;Gurit Mangir
1809833B;Ulae Roso
1809834B;Ulan Dikemuli
1809835B;Mendung Lan Serngenge
1809836B;Kemulan Roso
1809837A;Ilange Kembang
1809838A;Pacar Setengah Mati
1809839A;Kelangan
1809840A;Kembange Janji
1809841A;Roso Welas
1809842A;Sing Kuat
1809843A;Kangen Setengah Mati
1809844A;Jamilah
1809845A;Golet Gantine Kembang
1809847A;Adoh Demenan
1809848A;Ayang Ayang
1809849A;Mung Riko
1809850A;Lungset
1809851A;Luntur
1809852A;Sirno
1809853A;Sing Direstui
1809854A;Ring Pojok Ati
1809855A;Sing Sanggup
1809856A;Curigo
1809857A;Wengi
1809858A;Tirtonadi
1809859A;Perang Batin
1809860A;Sewu Roso
1809861A;Ngumbar Janji
1809862A;Ojo Loro Ati
1809863A;Istimewa
1809864A;Perang Batin
1809865A;Cobane Gusti
1809866A;Suwine Kangen
1809867A;Nggantung Ati
1809868A;Maruh Roso
1809869A;Winih Asmoro
1809870A;Gending Radio
1809871A;Iluh Getun
1809872A;Kepingin Akur
1809873A;Sun Anteni
1809874A;Welas Garing
1809875A;Welas Dikiplas
1809876A;Buru Keroso
1809877A;Sing Percoyo
1809878A;Separuh Nyowo
1809879A;Duet Bingung
1809880A;Santri Pekok
1809881A;Edan Kabeh
1809882A;Salamah
1809883B;Ra Kuat Mbok
1809884A;Kawin Kontrak
1809885A;Lakone Urip
1809886A;Tun
1809887A;Janji Setiyo
1809888A;Anak Konco Ndewe
1809889A;Sun Yakin
1809890A;Sewu Roso
1809891A;Sing Duwe Nyali
1809892A;Sayang
1809893A;Disanding Geni
1809894A;Kangen
1809895A;Embuh Apuwo
1809896A;Ngeliyo Ati
1809897A;Mung Mbatin
1809898A;Ulahe Riko
1809899A;Tetap Mencintai
1809900A;Sing Sanggup
1809903A;Lungset
1809904A;Mutioro Ati
1809905A;Seng Biso Ilang
1809906A;Motone Wong Lanang
1809907A;Lili Suharti
1809908A;Kesandung Wirang
1809909A;Dermogo Welas
1809910A;Ketemune Ati
1809911A;Welas Sewengi
1809912A;Ngunci Ati
1809913A;Lintange Ati
1809914A;Ojo Nguber Welas
1809915A;Ketunu
1809916A;Gemantunge Roso
1809917A;Nyudo Roso
1809918A;Mati Ngadek
1809919A;Pantestah
1809920A;Nikung
1809921A;Nyonggo Asmoro
1809922A;Kesel
1809923A;Sodo Lanang
1809924A;Riko
1809925A;Cenut Cenut
1809926A;Titut Titut
1809927A;Suka Suka
1809928A;Khilaf
1809929A;Nyelintut
1809930A;Mars Cah Edan
1809931A;Kapokmu Kapan
1809932A;Cek Cek Galicek
1809933A;Njenengan Ngeten Tenan
1809934A;Rupo Lan Dunyo
1809936A;Terbelenggu
1809937A;Tombo Loro
1809938A;Luntur
1809939B;Ngenes Jadi Bojomu
1809940B;Lembung
1809941B;Edan Turun (Rap)
1809942B;Sayang
1809943B;Wangi
1809944B;Legowo
1809945B;Mendem Kangen
1809946B;Main Mburi
1809947B;Dadi Siji
1809948B;Lungset
1809949B;Lungset
1809950B;Kecantol Dudo
1809951B;Kelangan
1809952B;Ngelali
1809953B;Kelangan
1809954B;Sun Akoni
1809955B;Kelangan
1809956A;Lancing Mblendrang
1809957A;Seng Keroso
1809958A;Nyangdang  Roso
1809959A;Loe Gue End
1809960A;Ninggal Kenangan
1809961A;Paijo
1809962A;Ninggal Asih
1809963A;Sewates Konco
1809964A;Seng Nyongko
1809966B;Goyang Nano Nano
1809967B;Bukan Hidangan
1809968B;Cuwek
1809969B;Kawin Kontrak
1809970B;Apes Tenan
1809971B;Sudah Aku Bilang
1809972B;Ora Kere
1809973B;Putus Ae
1809974B;Bisane Mung Nyawang
1809975B;Kedanan
1809976B;Seumpomo
1809977B;Lalekno Baen
1809978B;Ojo Nguber Welase
1809979B;Kembange Ati
1809980A;Mung Biso
1809981A;Sing Biso
1809982A;Tau Salah
1809983A;Kudangan
1809984A;Cupar
1809985A;Kesamber Gilap
1809986A;Sun Anti Anti
1809987A;Bubar
1809988A;Lautan Cerito
1809989A;Ojo Digantung
1809990A;Esem Guyu Nisun
1809991A;Bengen
1809992A;Ngaleh Roso
1809993A;Mendem Semir
1809994A;Kepaling
1809995A;Bisane Mung Nyawang
1809996A;Om Telolet Om
1809997A;Loro Njero
1809998A;Ono Wong Liyo
1809999A;Goyang Narsis
1810001;Peuyeum Bandung
1810002;Es Lilin
1810003;Bubuy Bulan
1810004;Emen
1810005;Embung
1810006;Takdir
1810007;Goyang Rock & Roll
1810008;Kumis
1810009;Dasar Lelaki
1810010;Tumila Diadu Boken
1810011;Ci Kapundung
1810012;Tilil
1810013;Panon Hideung
1810014;Neng Geulis
1810015;Cing Tulungan
1810016;Mojang Priangan
1810017;Mangle
1810018;Kunaon Neuteup Ka Abdi
1810019;Tongtolang Nangka
1810020;Leungiteun
1810021;Cau Ambon
1810022;Bubuy Bulan
1810023;Embah Dukun (Sunda)
1810024;Sabu-Sabu (Sunda)
1810025;Ayam Walik (Sunda)
1810026;Goyang Dombret (Sunda)
1810027;Kakang Tentu Weru (Sunda)
1810028;Jam Siji (Sunda)
1810029;Digilir Cinta (Sunda)
1810030;Waru Doyong
1810031;Terlambat (Sunda)
1810032;Permohonan (Sunda)
1810033;Warung Pojok
1810034;Bangbung Ranggaek
1810035;Cinta Ketok Magic (Sunda)
1810036;Kalangkang
1810037;Manuk Dadali
1810038;Teungteuingeun
1810039;Borondong Garing
1810040;Cinta (Sunda)
1810041;Hariring Kuring
1810042;Bajing Luncat
1810043;Euis
1810044;Pileuleuyan
1810045;Bulan Batu Hiu
1810046;Ai
1810047;Pangandaran
1810048;Somse
1810049;Awewe Sapi Daging
1810050;Kacida
1810051;Meni Geuleuh
1810052;Edun
1810053;Gunung Bromo
1810054;Si Duyeh
1810055;Si Manehna
1810056;Nyi Ipah
1810057;Pileuleuyan (Krc)
1810058;Tilil Kombinasi (Jaipong)
1810059;Daun Pulus 16 (Jaipong)
1810060;Kabaya Koneng (Jaipong)
1810061;Arimbi Jaya (Jaipong)
1810062;Sanga Gancang (Jaipong)
1810063;Jalan-Jalan (Jaipong)
1810064;Bayu-Bayu (Jaipong)
1810065;Kidung Proklamasi (Jaipong)
1810066;Emut Bae
1810067;Si Gelo
1810068;Anjeun
1810069;Aduh Manis
1810070;Isin
1810071;Tibelat
1810072;Pasrah
1810073;Potret Manehna
1810074;Kagembang
1810075;Karembong Kayas
1810076;Sorban Palid
1810077;Ci Kapundung
1810078;Karunya
1810079;Bangbung Ranggaek
1810080;Bubuy Bulan
1810081;Bajing Luncat
1810082;Es Lilin
1810083;Peuyeum Bandung
1810084;Panon Hideung
1810085;Badminton
1810086;Ti Saprak
1810087;Ngantos Kabar
1810088;Ema
1810089;Hese
1810090;Mumun
1810091;Talaga Patenggang
1810092;Bulan Bromo
1810093;Jampe Harupat
1810094;Linu
1810095;Berenyit
1810096;Jol
1810097;Kingkilaban
1810098;Bulan Tumanggal
1810099;Samagaha Pikir
1810100;Di Langit Bandung
1810102;Warung Pojok
1810103;Euis
1810104;Duriat
1810105;Amparan Sajadah
1810106;Kacida
1810107;Tuturut Munding
1810108;Sumedang
1810109;Simanehna
1810110;Silsilah
1810111;Salangit
1810112;Celeno
1810113;Ampir-Ampiran
1810114;Nani
1810115;Teu Napsu
1810116;Sorodot Gejebur
1810117;Cunihin
1810118;Geter Asih
1810119;Anak Jeger
1810120;Sancang Cijulang
1810121;Cinta Parabola
1810122;Jalir Jangji
1810123;Bentang Cilampuyang
1810124;Anjeun
1810125;Wayahna
1810126;Mawar Bodas
1810127;Kasmaran
1810128;Ojeg
1810129;Layung Galunggung
1810130;Potret Manehna
1810131;Bayur
1810132;Amben Gropak (Tarling)
1810134;Aja Dicopot (Tarling)
1810135;Mujaer Mundur (Tarling)
1810136;Ketuwon (Tarling)
1810138;Pupu Bayu (Tarling)
1810139;Dadi Rangda (Tarling)
1810140;Ayam Blorok (Tarling)
1810141;Priangan (Tarling)
1810144;Sendal Petal (Tarling)
1810146;Satria Arjuna (Tarling)
1810147;Kembang Kempis (Tarling)
1810148;Terlanjur (Tarling)
1810149;Jagoe Lanang (Tarling)
1810151;Aja Coba-Coba (Tarling)
1810153;Lanang Perkasa (Tarling)
1810154;Dadi Rebutan (Tarling)
1810155;Karena Wong Tua (Tarling)
1810156;Bareng-Bareng Janji (Tarling)
1810157;Mayang (Tarling)
1810158;Maryam (Tarling)
1810159;Njaluk Maklum (Tarling)
1810160;Sasak Sewo (Tarling)
1810161;Ganjen (Tarling)
1810163;Dadali Manting (Sunda)
1810164;Kabogoh Jauh  (Sunda)
1810165;Aya Bedana  (Sunda)
1810166;Midang Bingah  (Sunda)
1810167;Gupay Katresna  (Sunda)
1810168;Demi Kembang Cinta  (Sunda)
1810169;Caringin Tilu  (Sunda)
1810170;Guntur Madu  (Sunda)
1810171;Kuta Waringin  (Sunda)
1810172;Mega Mendung  (Sunda)
1810173;Mawar Bodas (Sunda)
1810174;Kagoda (Sunda)
1810175;Bajidor Sohor (Sunda)
1810176;Blak-Blakan (Sunda)
1810177;Saguling (Sunda)
1810178;Layung Langit (Sunda)
1810179;Mumunggang Endah (Sunda)
1810180;Teu Sangka (Sunda)
1810182;Sinyal Cinta (Sunda)
1810183;Cinta Ibarat Kalangkang (Sunda)
1810184;Kahayang Keukeuh (Sunda)
1810185;Bulan Sapotong (Sunda)
1810186;Clom Giriwil (Sunda)
1810187;Cinta Saumur Kembang (Sunda)
1810188;Magnet Cinta (Sunda)
1810189;Nyiap Na Tikungan (Sunda)
1810190;Panggeulisna (Sunda)
1810191;Ci Kapundung (Sunda)
1810192;Karunya (Sunda)
1810193;Euis (Sunda)
1810194;Manuk Dadali (Sunda)
1810195;Langgam Tresna (Sunda)
1810196;Cinta Parabola (Sunda)
1810197;Neng Geulis (Sunda)
1810198;Sorban Palid (Sunda)
1818001;Aja Marek Maning
1818002;Bapane Senang
1818003;Kelingan Bae
1818004;Inget Demenan
1818005;Demi Cinta
1818006;Sendal Barepan
1818007;Telaga Remis
1818008;Melati
1818009;Rindu-Rindu
1818010;Cukup Setaun
1818011;Sega Jamblang
1818012;Jaluk Pegat
1818013;Aja Lali
1818014;Demen Sinden
1818015;Motor Tiger
1818016;Rangda Cilik
1818017;Tangisan Cinta
1818018;Sewulan Sepisan
1818019;1050 Sewu Seket
1818020;Roko Cendek
1818021;Cukup Setaun
1818022;Nyawang Wulan
1818023;Aja Kelawasen
1818024;Brandal Tua
1818025;Isep-Isep Tebu
1818026;Kalah Saingan
1818027;Balung Jagung
1818028;Demen Sampean
1818029;Segara Adoh Pinggire
1818030;Ketinggal Demenan
1818031;Gulang Guling
1818032;Kambuh
1818033;Kapan Ranggane
1818034;Mabok Jamu
1818035;Pait Leder
1818036;Bli Jelas
1818037;Gabung Eman
1818038;Ngetung Dina
1818039;Racun Cinta
1818040;Kawin Massal
1818041;Play Boy Cap Gayung
1818042;Tawon Karang
1818043;Kepundung Gunung
1818044;Bli Keduman Lanang
1818045;Dielus-Elus
1818046;Ganteng Sedunya
1818047;Susuk Inten
1818048;Geni Neraka
1818049;Bareng Sebantal
1818050;Dudu Kanda Tapi Bukti
1818051;Adu Sungu
1818052;Jendela Sanja
1818053;Saking Mingid-Mingide
1818054;Rangda Magel
1818055;Demen-Demen Sepira
1818056;Mabok Janda
1818057;Pendil Ngglimpang
1818058;Cucak Rawa
1818059;Cinta Pertama
1818060;Bandara Soekarno Hatta
1818061;Legok Kali Menir
1818062;Kelingan Maning
1818063;Sing Lempeng
1818064;Kumat Maning
1818065;Njaluk Kawin
1818066;Berag Tua
1818067;Panas Perih
1818068;Ireng-Ireng Gula Jawa
1818069;Ganteng
1818070;Njaluk Tengahe
1818071;Dikuchek-Kuchek Matahe
1818072;Bisa Dicoba
1818073;Aja Dicopot
1818074;Dulatip Gaya
1818075;Rangda Sementara
1818076;Bapuk
1818077;Kawin Maning
1818078;Aja Rewel
1818079;Pengen Sing Enak
1818080;Istri Apa Polisi
1818081;Lho Yang
1818082;Bendungan Karet
1818083;Ngabdi Ning Laki
1818084;Lagu Lama
1818085;Ula Pucuk
1818086;Mata Duitan
1818087;Jembatan Bangkir
1818088;Percuma
1818089;Kembang Sakura
1818090;Duda Maesan
1818091;Bubuk Lulut
1818092;Nyeleweng
1818093;Manuk Dadali
1818094;Kembange Rindu
1818095;Ayam Putih
1818096;Raja Sawer
1818097;Dedali Putih
1818098;Cinta Lokasi (Cilok)
1818099;Sulaya Janji
1818100;Kucing Garong
1818101;SMS
1818102;Langlang Buana
1818103;Rumasa
1818104;Gedung Tua
1818105;Capit Yuyu
1818106;Manise Janji
1818107;Cinta Materi
1818108;Wadon Sejati
1818109;Jeritan TKW
1818110;Puter Giling
1818111;Uwong Pinggiran
1818112;Kawin Kiyai
1818113;Pengen Dikawin
1818114;Manuk Jatayu
1818115;Pikir-Pikir Dingin
1818116;Toang Eretan
1818117;Seminggu Ping Telu
1818118;Kembang Pajangan
1818119;Bareng Seranjang
1818120;Duda Sementara
1818121;Campur Tangan
1818122;Pindang Blanak
1818123;Angger Kelingan
1818124;Jalak Putih
1818125;Pengen Njerit
1818126;Buaya Ngesot
1818127;Segenulan
1818129;Mata Sitip
1818130;Curut Kecemplung
1818131;Kelakon (Sabar Segalane)
1818132;Guling Salak
1818133;Geol Bokong
1818134;Udan Grimis
1818135;Sate Kiong
1818136;Kumis Lele
1818137;Jangkrik Genggong
1818138;Luruh Geratisan
1818139;Kalungan Sanca
1818140;Wedi Ning Rabi
1818141;Saking Ringi-Ringie
1818142;Layangan Pegot
1818143;Semata Wayang
1818144;Getas Taline
1818145;Dawa Ususe
1818146;Ketiban Wulan
1818147;Aja Kesuwen
1818148;Lambe Tomat
1818149;Kawin Tua
1818151;Mogok Sapi
1818153;Kang Mandor
1818156;Demenan Impian
1818158;Segrayakan
1818159;Njaluk Do'a
1818161;Ngeropok Mantu
1818162;Langka Sejene
1818163;Kemat Janda
1818164;Buaya Liar
1818166;Maling Wadon
1818168;Selembar Gambar
1818171;Gajah Guling
1818172;Prapatan Eretan
1818173;Lanang Berandal
1818175;Bibit Kemat
1818178;Nyurung Gunung
1818180;Bantal Cilik
1818182;Mata Walangen
1818183;Tali Kasih
1818185;Pecel Lele
1818186;Medial
1818187;Impian
1818188;Cerita Cinta
1818189;Bunderan Jati Barang
1818190;Ngajak Balen
1818191;Asal Cukup Sedinae
1818192;Aja Ninggalaken
1818193;Njaluk Maklum
1818194;Sewulan Maning
1818195;Angin Sore
1818196;Keduhung
1818197;Benci Tapi Rindu
1818198;Tega
1818199;Tetesan Banyu Mata
1818200;Tangis Tengah Wengi
1818201;Rela
1818202;Karena Cinta
1818203;Kembang Kilaras
1818204;Kang Dedi
1818205;Jamu Mira (Janda Muda Milik Rame-Rame)
1818206;Kebayang Bae (Slalu Kebayang)
1818255;Penjahat Cinta (Tarling)
1818256;Kepoter-Poter (Tarling)
1818257;Banyu Biru Eretan (Tarling)
1818258;Panase Ati (Tarling)
1818259;Stasiun Jungjang (Tarling)
1818260;Dilelara Mertua (Tarling)
1818261;Gundah Gulana (Tarling)
1818262;Cinta Kepeped (Tarling)
1818263;Kelabang Abang (Tarling)
1818264;Gejug Bumi Dua (Tarling)
1818265;Demi Cinta (Tarling)
1818266;Almahera (Tarling)
1818267;Surat Kaleng (Tarling)
1818268;Menyawak Putih (Tarling)
1818269;Weliwis Putih (Tarling)
1818270;Sepucuk Surat (Tarling)
1818271;Ramyang Ramyang (Tarling)
1818272;Danan Jaya (Tarling)
1818273;Wader Pitak (Tarling)
1818274;Mata Inten (Tarling)
1818275;Selingkuh Demenan (Tarling)
1818276;Rajeg Wesi (Tarling)
1818277;Kembang Pari (Tarling)
1818278;Wadon Rentalan (Tarling)
1818279;Ketlimbeng (Tarling)
1818280;Jurang Jero (Tarling)
1818281;Kadal Buntung (Tarling)
1818282;Ngadu Telu (Tarling)
1818283;Keder Balike (Tarling)
1818284;Jeger (Tarling)
1818285;Kayu Mati Nempel Kayu Urip (Tarling)
1818286;Kembang Pesi (Tarling)
1818287;Kota Cirebon (Tarling)
1818288;Joged (Tarling)
1818289;Nasib Badan (Tarling)
1818290;Keduhung (Tarling)
1818291;Wadon Melek (Tarling)
1818292;Mabok Jablay (Tarling)
1818293;Infus Cinta (Tarling)
1818294;Racun Cinta (Tarling)
1818296;Tukang Ngibul (Tarling)
1818297;Bli Tahan (Tarling)
1818298;Cakar Macan (Tarling)
1818302;Ilang Percaya (Cirebon)
1818303;Nembe Sewulan (Cirebon)
1818305;Nasib Biduan (Cirebon)
1818307;Kepiting (Cirebon)
1818308;Kenang Kemat (Cirebon)
1818309;Cecoba (Cirebon)
1818310;Karomah Wali (Cirebon)
1818311;Bandeng Mencelat (Cirebon)
1818313;W.W. Lanang (Cirebon)
1818314;Sarung Ilang (Cirebon)
1818315;Remang-Remang (Cirebon)
1818316;Ula Lempe (Cirebon)
1818318;Ireng Klenteng (Cirebon)
1818319;Maling Kurang Gawan (Cirebon)
1818320;Begawan Dorna (Cirebon)
1818321;Watu Karang (Cirebon)
1818322;Colong Pangan (Cirebon)
1818323;Tasbe Loro (Cirebon)
1818324;Ribut Karu Maru (Cirebon)
1818325;Dicabut Bae (Cirebon)
1818326;Mertua Tega (Cirebon)
1818327;Ngerawati Cinta (Cirebon)
1818328;Ranjang Oreg (Cirebon)
1818329;Kapiasem (Cirebon)
1818330;Gubug Ranggon (Cirebon)
1818331;Mabok Joged (Cirebon)
1818332;Duda Asli (Cirebon)
1818333;Raja Singa (Cirebon)
1818334;Aja Keduhung (Cirebon)
1818335;Saksi Terminal Cirebon (Cirebon)
1818336;Cinta Sor Gapura (Cirebon)
1818337;Duda Seneng Prawan (Cirebon)
1818338;Prapatan Bunder (Cirebon)
1818339;Edan Jejaranan (Cirebon)
1818340;Demenan Taunan (Cirebon)
1818341;Ora Tahan (Cirebon)
1818342;Penyanyi Pujaan (Tarling)
1818343;Apa Salae (Tarling)
1818344;Seminggu (Tarling)
1818345;Nunggu Waktu (Tarling)
1818346;Terbuai (Tarling)
1818348;Wadon Perkasa (Tarling)
1818350;Kesandung Cinta (Tarling)
1818351;Pandan Weringin (Tarling)
1818352;Madu Janji (Tarling)
1818353;Perawan Edan (Tarling)
1818354;Wedang Putih (Tarling)
1818355;Wayang Gareng (Tarling)
1818356;Kaligane (Tarling)
1818357;Katon Belange (Tarling)
1818358;Hipnotis Cinta (Tarling)
1818359;Bandel (Tarling)
1818360;Ketelak Cinta (Tarling)
1818361;Cinta Sewengi (Tarling)
1818362;Turun Tangis (Tarling)
1818363;Cingcing Teles (Tarling)
1818370;Katon Bayangane (Cirebon)
1818371;Sewu Kenangan (Cirebon)
1818377;Ditinggal Cinta (Cirebon)
1818381;Ora Di Restui (Cirebon)
1818383;Solasi Soliandana (Cirebon)
1818386;Beli Dianggep Mantu (Cirebon)
1818388;Walik Bantal (Cirebon)
1818389;Seneng Neng Ati (Cirebon)
1818390;Informasi Cinta (Cirebon)
1818391;Nasib Tukang Kuli (Cirebon)
1818392;Banyu Setan (Cirebon)
1818393;Mabok Kepayang (Cirebon)
1818395;Ribut Warisan (Cirebon)
1818396;Sebatang Kara (Cirebon)
1818398;Gatot Kaca (Cirebon)
1818399;Pemenang (Tarling)
1818400;Tega (Tarling)
1818401;Yo Kita Goyang (Tarling)
1818402;Arip-Arip Tek Ladeni (Tarling)
1818403;Pete Garing (Tarling)
1818404;Cinta Abadi (Tarling)
1818405;Salah Ngenyot (Tarling)
1818406;Tiba Tangi (Tarling)
1818407;Langka Surate (Tarling)
1818408;Uler Bulu (Tarling)
1818409;Takon Dosa (Tarling)
1818410;Kelingan Wong Tua (Tarling)
1818411;Di Pegat Mertua (Tarling)
1818413;Tua-Tua Gaya (Tarling)
1818414;Selangkung Rong Langkung (Tarling)
1818415;Kapi Asem (Tarling)
1818417;Anak Dewa (Tarling)
1818419;Kringet Getih (Tarling)
1818420;Duda Araban (Tarling)
1818422;1000 Ampun (Tarling)
1818424;Arang Disanding (Tarling)
1818426;Mabok Tuak (Tarling)
1818427;Keloas (Tarling)
1818428;Cinta Keblangsak (Tarling)
1818429;Kegoda Lanang (Tarling)
1818430;Duda Araban (Tarling)
1818431;Buaya Dikadali (Tarling)
1818432;Karma Ning Dunya (Tarling)
1818434;Kepatiwasa Cinta (Tarling)
1818435;Dodol Geseng (Tarling)
1818436;Takon Wali (Tarling)
1818437;Merang Segedeng (Tarling)
1818438;Brondong (Tarling)
1818439;Semar Putih (Tarling)
1818440;Tales Putih (Tarling)
1818442;Istri Durhaka (Tarling)
1818443;Mertua Rewel (Tarling)
1818444;Alamat Palsu (Tarling)
1818446;Uncang-Uncang Angge (Tarling)
1818447;Waliliwaing (Tarling)
1818449;Wadon Simpenan (Tarling)
1818450;Kodok Ngoyor (Tarling)
1818451;Ngemut Asem (Cirebon)
1818462;Cukcak Lanang (Cirebon)
1818463;Cinta Kilat (Cirebon)
1818464;Cungur Belang (Cirebon)
1818465;Dikimput (Cirebon)
1818466;Bintang Timur (Cirebon)
1818467;Kebo Depa (Cirebon)
1818468;Gejleg Lanang (Cirebon)
1818469;Gak Mau (Cirebon)
1818470;Tomcat (Cirebon)
1818471;Pulsaku Habis (Cirebon)
1818472;Kalah Tenaga (Cirebon)
1818473;Pilih Mana (Cirebon)
1818474;Ula Ireng (Cirebon)
1818475;Akal Bulus (Cirebon)
1818476A;Kebablasan (Tarling)
1818477A;Kejebur Cinta (Tarling)
1818478A;Kekecos Beling (Tarling)
1818479A;Ngulati Laki (Tarling)
1818480A;Kang Haji Ino (Tarling)
1818481A;Berang Mindo (Tarling)
1818482A;Gawe Kecewa (Tarling)
1818483A;Andon Turu (Tarling)
1818484A;Planga Plongo (Tarling)
1818485A;Korban Cinta (Tarling)
1818486A;Ganti Bapa (Tarling)
1818487A;Sayur Asem (Tarling)
1818488A;Cukup Raup (Tarling)
1818489A;Gara-Gara Pemuda (Tarling)
1818490A;Jodoh Ampiran (Tarling)
1818491A;40 Purnama (Tarling)
1818492A;Kumpul Kebo (Tarling)
1818493A;Aneh Tapi Nyata (Tarling)
1818494A;Linglung (Tarling)
1818496A;Mendi Bae (Tarling)
1818497A;Tuker Tambah (Tarling)
1818498A;Wani Piro ? (Tarling)
1818499A;Ngimpi Klambi Ana Sing Nyelang (Tarling)
1818500A;Mrojol Sing Longan (Tarling)
1818501A;Limalas Naptue Setan (Tarling)
1818502A;Melu-Melu Apa (Tarling)
1818503A;Ketangguan (Tarling)
1818504A;Kelangan Sema (Tarling)
1818505A;Bayem Krema (Tarling)
1818506A;Jangkrik Walang Dadi Saksi (Tarling)
1818507A;Sisaan Demenan (Tarling)
1818508A;Mendung Leliwung (Tarling)
1818509A;Bonteng Pindangan (Tarling)
1818510A;Kelangon (Tarling)
1818511A;Lemes Dedes (Tarling)
1818512A;Sendal Jinjet (Tarling)
1818513A;Ora Niat Dadi Wong Susah (Tarling)
1818514A;Bagen Perang (Tarling)
1818515A;Kemis Manis (Tarling)
1818516A;Tikus Makan Kucing (Tarling)
1818517A;Penganten Anyar (Tarling)
1818518A;Teksel Wadone (Tarling)
1818519A;Tanda Mata (Tarling)
1818520A;Goyang Kepala (Tarling)
1818521A;Melarat Tirakat (Tarling)
1818522A;Rujak Timun (Tarling)
1818523A;Blingbing Keris (Tarling)
1818524A;Ketemu Maning (Tarling)
1818525A;Ditinggal Demenan (Tarling)
1818526A;Suket Sawah (Tarling)
1818527A;Ketinggal Anak (Tarling)
1818528A;Dagang Pindang (Tarling)
1818529A;Mata Harta (Tarling)
1818530A;Dagang koran [Tarling]
1818531A;Asal Katon (Tarling)
1818532A;Pergi (Tarling)
1818533A;Langka Katone (Tarling)
1818534A;Cinta Terhalang Kaca (Tarling)
1818535A;Sekilas Cinta (Tarling)
1818536A;Penadah Cinta (Tarling)
1818537A;Ngajak Balen (Tarling)
1818538A;Nok Evi (Tarling)
1818539A;Bang (Tarling)
1818540A;Satu Hati (Tarling)
1818541A;Dibuai Asmara (Tarling)
1818542A;Pengen Dikoreh (Tarling)
1818543A;Penghalang Cinta (Tarling)
1818544A;Bukan Yang Setia (Tarling)
1818545A;Amben Miring (Tarling)
1818546A;Brajamusti (Tarling)
1818547A;Asmara Kota Wali (Tarling)
1818548A;Wayu Pitu (Tarling)
1818549A;Seuyunan  (Tarling)
1818552A;Jodo Gantung (Tarling)
1818553A;Wulu Bebek (Tarling)
1818554A;Manis Jani (Tarling)
1818555A;Galau Berat (Ga-Ber) (Tarling)
1818556A;Nusuk Dada (Tarling)
1818557A;Tanding Wadon (Tarling)
1818559A;Welut Uling (Tarling)
1818560A;Gaplek Biyek (Tarling)
1818561A;Uler Serit (Tarling)
1818563B;Mlenos (Tarling)
1818564A;Natu Batin (Tarling)
1818565B;Weru Enak (Tarling)
1818566A;Grigis Tengah Wengi (Tarling)
1818567A;Kepikat (Tarling)
1818568A;Mas Jalu (Tarling)
1818569A;Ratu Gaul (Tarling)
1818570A;Macan (Tarling)
1818571A;LOL (Tarling)
1818572A;Jangan Asem (Tarling)
1818573A;Tak Lagi Bermimpi
1818574A;Kebayang Lamunan
1818575A;Rangda Resangsang
1818576A;Arjuna Lempoh
1818577A;Kapok Tapi Gawok
1818578A;Satu Malam Lagi
1818579A;Beras Mawur
1818580A;Aja Diwayu
1818581A;Menyawak
1818582A;Balik Pikir
1818583A;Wanita Gentayangan
1818584A;Mertua Campur Tangan
1818585A;Pager Doyong
1818586A;Tegel Temen
1818587A;Kang Ariel
1818588A;Dalan Anyar Widasari
1818589A;Asal Sing Kuat
1818590A;Tinggal Kenangan
1818591A;Berondong Edan
1818592A;Buaya Kasur
1818593A;Demen Mlayu Mlayu
1818594A;Glundung Beton
1818595A;Ireng-Ireng Wulu Ayam
1818596A;Itung-Itungan Dosa
1818597A;Jodo Pegot
1818598A;Jurang Ireng
1818599A;Macan Lodaya
1818600A;Masih Kiyeng Demenan
1818601A;Motor Bodol
1818602A;Mung Tinggal Kenangan
1818603A;Onder Bolong
1818604A;Ora Ndueni
1818605A;Sapa Wadone
1818606A;Wong Lanang Lara Ati
1818607A;Arjuna Ireng
1818608A;Harga Diri
1818609A;Keganggu
1818610A;Kepeped
1818611A;Rangda Nglibir
1818612A;Sembilang Patile Telu
1818613A;Tangisan Rindu (Sing Eling)
1818614A;Wadon Bunglon
1818615A;Awas Ilang Perawane (Sunda)
1818616A;Biasa Bae (Sunda)
1818617A;Demen Lanang (Sunda)
1818618A;Durung Percaya (Sunda)
1818619A;Edan Cangkem (Sunda)
1818620A;Ember Bodol (Sunda)
1818621A;Gawe Anak (Sunda)
1818622A;Khilaf (Sunda)
1818623A;Bisikan Ati (Damar Kanginan) (Sunda)
1818624A;Dibakar Cemburu (Sunda)
1818625A;Janda Buaya (Sunda)
1818626A;Judul Lagu (Sunda)
1818627A;Luruh Lamat (Sunda)
